email,gender,birth_date,annual_income,spending_score,subscribed_to_newsletter,last_purchase_date,customer_type
gary92@example.com,Male,1973-09-24,57771,15,False,2023-08-20 04:28:02.417332,Budget
hollandfrancisco@example.net,Other,1993-05-29,51281,98,False,2023-04-26 04:28:02.417332,Budget
christophergomez@example.com,Male,1988-01-13,63548,56,True,2024-08-22 04:28:02.417332,Standard
anthonymay@example.com,Female,1975-06-28,44859,60,False,2024-07-10 04:28:02.417332,Standard
zgreen@example.net,Male,1992-05-03,69906,27,True,2024-08-15 04:28:02.417332,Standard
djohnson@example.org,Male,2006-08-06,51203,2,True,2024-01-19 04:28:02.417332,Standard
lisanguyen@example.com,Female,1965-07-14,48702,74,False,2024-11-03 04:28:02.417332,Standard
thomasfoley@example.com,Female,1996-01-20,55325,64,False,2024-01-01 04:28:02.417332,Standard
meganberg@example.com,Male,1989-08-18,46132,5,True,2024-11-17 04:28:02.417332,Standard
samuelmcclure@example.org,Male,1977-05-31,59930,91,False,2023-07-07 04:28:02.417332,Budget
spencermorales@example.net,Female,1998-04-22,46939,68,False,2024-02-28 04:28:02.417332,Standard
gjohnson@example.org,Female,2002-12-12,62027,13,True,2023-07-20 04:28:02.417332,Budget
hansondarlene@example.net,Other,1987-10-04,73240,81,True,2024-11-10 04:28:02.417332,Premium
brittanywalker@example.net,Female,2007-05-21,44210,85,False,2025-01-22 04:28:02.417332,Standard
lgutierrez@example.net,Other,1994-02-23,53041,23,False,2025-02-07 04:28:02.417332,Standard
zmccoy@example.org,Female,1988-04-07,61919,97,True,2024-02-24 04:28:02.417332,Standard
williamsbrittany@example.org,Male,1994-07-08,48462,50,False,2023-09-28 04:28:02.417332,Budget
bjones@example.com,Male,2006-11-30,61964,79,True,2023-04-24 04:28:02.417332,Budget
olivia91@example.com,Female,1971-04-07,63330,78,True,2025-03-06 04:28:02.417332,Standard
davisbrittney@example.org,Female,1988-12-09,71248,73,False,2024-06-07 04:28:02.417332,Standard
lori48@example.net,Male,1972-11-08,45910,37,True,2023-05-11 04:28:02.417332,Budget
mendozadustin@example.net,Male,1993-11-19,40858,30,False,2023-09-22 04:28:02.417332,Budget
anthonygordon@example.org,Other,2001-05-25,50386,93,False,2023-06-18 04:28:02.417332,Budget
rortiz@example.net,Female,1987-04-20,40483,23,False,2024-05-17 04:28:02.417332,Standard
uyoung@example.net,Male,1993-01-30,63467,34,False,2024-01-13 04:28:02.417332,Standard
davidsmall@example.org,Male,2005-08-04,37573,64,False,2024-12-25 04:28:02.417332,Standard
lopezkathleen@example.org,Male,1973-08-23,89995,55,False,2024-11-27 04:28:02.417332,Standard
oliverlarry@example.org,Male,1998-02-25,74438,71,True,2025-02-03 04:28:02.417332,Premium
owenswilliam@example.net,Male,2007-04-15,55188,9,False,2024-10-07 04:28:02.417332,Standard
thomas68@example.net,Male,1974-11-27,68010,4,True,2023-04-14 04:28:02.417332,Budget
boydedward@example.com,Female,1997-02-23,30447,66,True,2024-06-21 04:28:02.417332,Standard
adrienne89@example.net,Male,1998-03-29,92850,91,False,2023-06-06 04:28:02.417332,Standard
kennethwilliams@example.org,Female,2006-10-10,46146,33,True,2025-03-06 04:28:02.417332,Standard
sarah22@example.net,Female,1970-01-21,53192,32,True,2024-01-07 04:28:02.417332,Standard
devans@example.org,Male,2006-02-02,27161,44,False,2024-05-14 04:28:02.417332,Standard
dianawatkins@example.net,Female,1990-07-21,62294,37,True,2023-05-28 04:28:02.417332,Budget
allisonamy@example.net,Male,1979-11-02,38404,91,False,2024-07-26 04:28:02.417332,Standard
mckenzie68@example.org,Female,1985-09-17,56524,92,True,2023-05-03 04:28:02.417332,Budget
cbenjamin@example.com,Male,1991-09-02,46835,67,False,2024-03-28 04:28:02.417332,Standard
martinbeth@example.com,Female,2006-11-08,38833,60,True,2025-01-02 04:28:02.417332,Standard
davislisa@example.com,Female,2000-05-02,42934,59,False,2024-11-22 04:28:02.417332,Standard
jerrypineda@example.com,Male,1988-08-13,58386,36,True,2023-10-25 04:28:02.417332,Budget
tanneralvarado@example.com,Male,1999-10-16,35777,49,False,2025-03-04 04:28:02.417332,Standard
bryantkenneth@example.net,Female,1988-02-03,43767,51,True,2023-10-06 04:28:02.417332,Budget
davidmorse@example.com,Female,1982-01-22,64949,8,True,2023-06-10 04:28:02.417332,Budget
lyonssarah@example.org,Male,1979-01-24,94037,50,True,2025-01-06 04:28:02.417332,Standard
upatterson@example.net,Female,2005-09-19,62163,41,True,2025-02-03 04:28:02.417332,Standard
kayla21@example.com,Male,1964-04-09,41241,38,False,2025-02-04 04:28:02.417332,Standard
cortezjesse@example.net,Female,1981-09-14,49493,86,True,2024-03-04 04:28:02.417332,Standard
omeyer@example.org,Male,1991-09-15,55473,78,False,2025-03-08 04:28:02.417332,Standard
baileyrebecca@example.net,Female,1977-06-30,49758,79,False,2024-09-24 04:28:02.417332,Standard
walkeramanda@example.net,Male,1962-09-16,68545,55,True,2025-01-16 04:28:02.417332,Standard
alan75@example.com,Male,2006-10-27,58262,68,True,2024-03-27 04:28:02.417332,Standard
diana01@example.org,Male,1993-08-11,68617,18,True,2023-11-13 04:28:02.417332,Budget
brooke51@example.com,Male,2007-08-03,50283,65,True,2024-10-01 04:28:02.417332,Standard
johnsonstephen@example.net,Female,1988-08-21,74882,64,True,2024-10-30 04:28:02.417332,Standard
hannah16@example.org,Male,1986-09-04,52502,12,True,2024-07-07 04:28:02.417332,Standard
johngreen@example.com,Female,1991-08-23,40432,41,True,2024-06-28 04:28:02.417332,Standard
woodwilliam@example.com,Male,1998-09-03,87659,42,False,2024-04-27 04:28:02.417332,Standard
clinemarie@example.com,Male,2006-11-11,27625,60,False,2025-03-10 04:28:02.417332,Standard
kristen41@example.com,Male,1986-02-25,43918,50,False,2024-01-26 04:28:02.417332,Standard
joshuasteele@example.com,Male,1973-01-19,45594,81,True,2023-10-24 04:28:02.417332,Budget
mary91@example.com,Male,1998-03-04,92624,83,True,2023-08-05 04:28:02.417332,Standard
smithrandy@example.com,Male,1985-03-06,82102,36,True,2024-04-24 04:28:02.417332,Standard
taylorriley@example.net,Male,2007-04-11,77408,48,True,2025-02-09 04:28:02.417332,Standard
geraldnewman@example.net,Male,1985-08-26,50040,71,True,2024-04-28 04:28:02.417332,Standard
nicholsdawn@example.com,Female,1995-03-02,91392,73,False,2025-02-20 04:28:02.417332,Premium
bankslisa@example.org,Female,2000-06-01,60525,8,True,2023-05-27 04:28:02.417332,Budget
leah58@example.net,Male,1999-11-21,69658,25,True,2023-11-01 04:28:02.417332,Budget
garzamartin@example.net,Male,1994-12-06,57695,7,False,2024-02-20 04:28:02.417332,Standard
harringtonanthony@example.com,Other,1986-03-23,54258,8,False,2024-11-15 04:28:02.417332,Standard
fowens@example.net,Female,2006-07-11,51223,88,True,2024-12-24 04:28:02.417332,Standard
mlopez@example.net,Female,1995-08-27,51855,81,True,2024-04-26 04:28:02.417332,Standard
josephwilliamson@example.org,Male,1991-03-11,64127,76,False,2024-05-21 04:28:02.417332,Standard
mwilliams@example.com,Female,2003-10-16,60507,31,True,2023-10-08 04:28:02.417332,Budget
pwilliams@example.com,Female,1969-09-04,54527,12,False,2024-08-20 04:28:02.417332,Standard
andrew50@example.org,Female,2001-01-09,77642,57,False,2024-07-15 04:28:02.417332,Standard
flemingkyle@example.org,Other,1999-04-08,20000,66,False,2024-07-29 04:28:02.417332,Standard
dsmith@example.org,Male,2002-02-16,62648,12,True,2025-01-13 04:28:02.417332,Standard
beandeborah@example.net,Male,1969-08-04,65766,27,True,2023-05-06 04:28:02.417332,Budget
henryrichard@example.com,Female,1983-12-01,72204,46,True,2023-05-11 04:28:02.417332,Budget
tbriggs@example.net,Female,2002-07-21,54026,7,True,2023-12-16 04:28:02.417332,Standard
lgreen@example.net,Male,1977-01-08,58118,61,False,2025-01-15 04:28:02.417332,Standard
sbishop@example.com,Male,1988-02-17,69789,58,False,2024-07-14 04:28:02.417332,Standard
barbarakelly@example.org,Male,1986-11-25,77367,58,True,2025-03-31 04:28:02.417332,Standard
wolfsara@example.net,Male,1994-11-22,50491,13,True,2025-03-16 04:28:02.417332,Standard
nelsonkathryn@example.org,Female,1999-05-23,59004,53,True,2024-04-23 04:28:02.417332,Standard
april57@example.net,Female,1986-05-08,80178,100,True,2025-03-21 04:28:02.417332,Premium
gmccormick@example.org,Male,1996-12-16,23139,65,True,2023-05-09 04:28:02.417332,Budget
avillegas@example.com,Male,1968-10-30,44649,49,True,2025-03-26 04:28:02.417332,Standard
jamiehowell@example.com,Male,2006-06-27,76987,35,False,2024-07-30 04:28:02.417332,Standard
qwilliams@example.org,Male,1971-10-20,71388,94,True,2024-10-27 04:28:02.417332,Standard
stacy32@example.com,Female,1992-05-30,62836,95,True,2024-10-10 04:28:02.417332,Standard
aaronwilliams@example.org,Other,1987-10-02,48271,17,True,2023-12-02 04:28:02.417332,Standard
pattersonrobert@example.org,Female,1981-06-27,41772,72,True,2023-05-10 04:28:02.417332,Budget
melaniebaker@example.net,Male,1997-12-03,46131,67,True,2024-06-25 04:28:02.417332,Standard
imiller@example.com,Female,1980-08-21,78220,10,False,2024-05-28 04:28:02.417332,Standard
fullervictoria@example.org,Female,2007-02-22,45573,34,False,2024-08-08 04:28:02.417332,Standard
charles12@example.org,Female,1999-08-03,56521,86,True,2024-10-27 04:28:02.417332,Standard
mitchellthomas@example.org,Male,2002-04-07,43694,4,False,2024-07-25 04:28:02.417332,Standard
russellpaul@example.net,Male,2006-07-21,67641,96,True,2024-08-24 04:28:02.417332,Standard
caitlin85@example.org,Male,1993-01-14,46919,29,True,2024-04-29 04:28:02.417332,Standard
adrienne66@example.com,Male,1986-04-03,53536,46,False,2024-08-22 04:28:02.417332,Standard
allensusan@example.net,Male,1982-04-10,29749,75,True,2024-09-03 04:28:02.417332,Standard
pauljasmine@example.net,Male,1987-10-19,30799,46,True,2024-04-30 04:28:02.417332,Standard
kgray@example.net,Male,1998-07-30,55115,77,True,2024-11-19 04:28:02.417332,Standard
yfisher@example.net,Female,1986-04-22,35122,59,True,2023-11-24 04:28:02.417332,Standard
diazwilliam@example.com,Male,1988-11-20,86576,61,True,2023-10-03 04:28:02.417332,Budget
johnsonsusan@example.net,Male,1979-04-22,24077,68,True,2024-10-01 04:28:02.417332,Standard
amanda24@example.org,Other,1980-12-30,42997,66,True,2024-10-23 04:28:02.417332,Standard
fconner@example.net,Other,1990-06-23,55250,34,False,2023-08-06 04:28:02.417332,Budget
hubbarddenise@example.org,Female,2001-06-16,49523,86,True,2024-03-11 04:28:02.417332,Standard
fjohnson@example.com,Other,1998-07-20,38437,5,True,2024-09-17 04:28:02.417332,Standard
johnsonjudy@example.org,Female,1997-04-03,40631,9,True,2023-04-15 04:28:02.417332,Budget
amytanner@example.org,Other,1994-01-27,40140,20,False,2023-12-05 04:28:02.417332,Standard
deborahhorne@example.com,Male,1987-02-15,50699,21,True,2023-11-17 04:28:02.417332,Budget
dkeller@example.com,Male,1982-07-09,84278,17,False,2023-11-30 04:28:02.417332,Standard
csmith@example.net,Male,1991-05-31,56169,12,True,2024-04-15 04:28:02.417332,Standard
michaelbeck@example.com,Male,1990-04-08,72743,92,False,2023-10-20 04:28:02.417332,Standard
martinezethan@example.org,Male,1989-09-04,62604,82,True,2024-08-11 04:28:02.417332,Standard
jesus75@example.net,Female,1996-12-07,71707,67,True,2023-09-02 04:28:02.417332,Budget
lorianderson@example.org,Female,2002-02-25,20000,5,True,2024-02-18 04:28:02.417332,Standard
qperkins@example.org,Female,2006-12-26,50433,60,True,2024-06-30 04:28:02.417332,Standard
jennifer40@example.net,Male,1998-10-31,74607,53,False,2023-04-22 04:28:02.417332,Budget
snyderkimberly@example.org,Female,1985-10-08,46423,52,True,2023-12-30 04:28:02.417332,Standard
janet79@example.org,Female,1999-07-01,81437,78,True,2024-01-05 04:28:02.417332,Standard
imunoz@example.org,Male,1993-07-12,77258,48,False,2024-02-14 04:28:02.417332,Standard
harrisashley@example.org,Female,1984-11-12,47963,90,False,2025-03-15 04:28:02.417332,Standard
xscott@example.com,Male,1984-01-31,47452,19,False,2025-01-20 04:28:02.417332,Standard
cholland@example.net,Male,2003-09-20,39795,17,True,2023-06-05 04:28:02.417332,Budget
dunnjessica@example.org,Other,1979-05-22,45556,54,True,2024-03-20 04:28:02.417332,Standard
xgonzalez@example.net,Male,1976-12-04,36511,68,True,2023-05-21 04:28:02.417332,Budget
morrischeryl@example.com,Male,2003-12-20,61432,35,False,2024-04-12 04:28:02.417332,Standard
brandontodd@example.net,Female,2000-07-27,33159,88,False,2024-11-02 04:28:02.417332,Standard
brittanysmith@example.com,Female,1975-12-04,64055,41,False,2024-07-15 04:28:02.417332,Standard
susanmorales@example.com,Male,1992-01-02,64421,13,True,2025-01-12 04:28:02.417332,Standard
branchtimothy@example.org,Male,2007-08-11,30081,33,False,2024-12-17 04:28:02.417332,Budget
millerkaitlyn@example.org,Male,2006-10-23,78247,15,False,2023-10-27 04:28:02.417332,Budget
bcontreras@example.com,Female,1992-12-09,62704,63,True,2024-02-24 04:28:02.417332,Standard
brittany40@example.com,Male,2004-01-26,66245,15,False,2023-04-13 04:28:02.417332,Budget
bburke@example.org,Male,1995-02-02,43620,31,True,2024-11-23 04:28:02.417332,Standard
amandawilson@example.org,Other,1990-05-27,64335,28,False,2024-10-13 04:28:02.417332,Standard
levans@example.com,Female,1973-02-10,71895,10,False,2024-02-21 04:28:02.417332,Standard
jamescummings@example.org,Male,1994-02-10,53520,57,True,2025-02-28 04:28:02.417332,Standard
twashington@example.net,Female,1978-09-24,85028,71,False,2023-10-14 04:28:02.417332,Standard
fergusonchristine@example.net,Female,1972-10-28,55660,33,True,2024-09-17 04:28:02.417332,Standard
rebeccamorales@example.com,Male,1973-01-06,72111,7,False,2025-02-15 04:28:02.417332,Standard
trevorjensen@example.com,Male,1987-02-18,59395,5,False,2024-07-02 04:28:02.417332,Standard
robert98@example.org,Female,2006-10-17,63782,90,False,2024-11-20 04:28:02.417332,Standard
melissamueller@example.net,Male,1985-05-08,29930,80,False,2024-07-12 04:28:02.417332,Standard
hford@example.org,Female,1978-04-08,60565,57,True,2023-08-14 04:28:02.417332,Budget
jesse99@example.org,Male,1991-07-17,43975,72,True,2024-03-31 04:28:02.417332,Standard
akerr@example.org,Male,1970-08-19,42304,86,False,2025-03-28 04:28:02.417332,Standard
melissabennett@example.net,Male,1980-08-09,81161,98,True,2024-07-07 04:28:02.417332,Standard
william37@example.com,Male,1983-10-17,51793,40,False,2023-04-27 04:28:02.417332,Budget
debrahamilton@example.org,Male,1977-08-13,39950,28,True,2024-02-06 04:28:02.417332,Budget
jonathan66@example.net,Male,1986-05-20,49613,36,False,2024-04-21 04:28:02.417332,Standard
travis90@example.org,Female,2007-05-08,35493,56,True,2025-01-23 04:28:02.417332,Standard
stacymack@example.com,Other,1996-04-15,76508,47,False,2024-04-09 04:28:02.417332,Standard
joseph08@example.net,Female,1975-12-05,44564,71,False,2023-05-15 04:28:02.417332,Budget
qcastillo@example.org,Female,2000-08-04,62939,40,True,2024-03-12 04:28:02.417332,Standard
bmclean@example.com,Male,1993-04-23,75341,59,True,2024-05-12 04:28:02.417332,Standard
zmelendez@example.org,Other,2003-04-18,47497,43,False,2023-12-08 04:28:02.417332,Standard
rebeccabrown@example.com,Male,1968-12-13,62980,92,False,2024-10-05 04:28:02.417332,Standard
lisa65@example.com,Other,1970-07-02,39548,66,True,2024-07-20 04:28:02.417332,Standard
edwindoyle@example.net,Other,2001-09-07,91686,9,False,2024-02-08 04:28:02.417332,Standard
johnshepard@example.net,Female,1989-07-16,69045,6,True,2024-09-03 04:28:02.417332,Standard
patrickhayes@example.org,Other,1999-05-25,52110,65,True,2023-08-27 04:28:02.417332,Budget
michaelweber@example.org,Female,1983-08-12,43407,3,False,2024-03-31 04:28:02.417332,Standard
adamalexander@example.org,Male,1984-07-11,53290,74,True,2023-09-03 04:28:02.417332,Budget
larsoncarrie@example.net,Male,1981-08-01,49900,37,True,2024-10-18 04:28:02.417332,Standard
choward@example.org,Female,1987-04-07,84294,87,False,2024-08-31 04:28:02.417332,Premium
kevinhoffman@example.net,Male,1955-08-18,36616,33,False,2023-10-21 04:28:02.417332,Budget
lawrenceralph@example.net,Female,2003-05-13,57022,9,True,2024-10-11 04:28:02.417332,Standard
marcus93@example.net,Other,2007-04-19,54724,53,False,2024-11-24 04:28:02.417332,Standard
kperez@example.org,Male,1995-08-02,53238,77,True,2025-03-30 04:28:02.417332,Standard
ruizmary@example.org,Female,2007-06-02,53370,92,True,2025-01-22 04:28:02.417332,Standard
douglassmith@example.org,Other,2007-03-05,53258,51,False,2025-02-09 04:28:02.417332,Standard
david17@example.net,Other,2003-04-06,68095,71,True,2024-01-21 04:28:02.417332,Standard
michelle60@example.org,Other,2002-07-26,64134,26,False,2024-03-20 04:28:02.417332,Standard
csanders@example.net,Female,2002-08-22,61283,16,False,2024-12-29 04:28:02.417332,Standard
hwilkinson@example.net,Other,1983-11-04,20000,40,False,2023-09-21 04:28:02.417332,Budget
campbelldanny@example.net,Female,1997-03-25,59496,90,True,2023-08-24 04:28:02.417332,Budget
brasmussen@example.org,Male,1993-08-11,30165,51,True,2023-08-08 04:28:02.417332,
knightnancy@example.com,Male,1979-12-23,64694,39,True,2025-01-06 04:28:02.417332,Standard
karinapearson@example.net,Female,2000-08-09,77117,55,False,2023-11-01 04:28:02.417332,Budget
wendy92@example.org,Male,1994-04-19,41106,96,True,2024-01-28 04:28:02.417332,Standard
lfox@example.org,Female,1985-12-13,51073,36,True,2025-02-18 04:28:02.417332,Standard
newmanjohn@example.com,Female,2006-11-20,46009,65,False,2023-04-23 04:28:02.417332,Budget
dsantiago@example.org,Male,2007-07-13,73531,85,False,2024-03-28 04:28:02.417332,Standard
john65@example.com,Female,1985-11-26,56425,77,True,2024-02-23 04:28:02.417332,Standard
joseph73@example.org,Female,1985-07-07,80924,90,False,2024-06-03 04:28:02.417332,Standard
racheldavidson@example.net,Male,1966-01-20,61206,45,True,2024-10-02 04:28:02.417332,Standard
eoconnor@example.com,Male,1988-11-09,58636,9,True,2024-10-15 04:28:02.417332,Standard
gutierrezeric@example.com,Male,1981-05-02,56023,37,True,2024-09-11 04:28:02.417332,Standard
shirleywhitaker@example.net,Male,1993-06-27,67269,87,True,2023-04-27 04:28:02.417332,Budget
ufrazier@example.net,Other,1987-06-19,28934,1,False,2023-10-07 04:28:02.417332,Standard
marknicholson@example.org,Male,1970-08-08,56280,66,True,2024-12-21 04:28:02.417332,Standard
willie53@example.net,Female,2007-06-16,53949,63,True,2023-09-04 04:28:02.417332,Budget
lthornton@example.com,Male,1986-06-11,65881,43,False,2024-04-21 04:28:02.417332,Standard
carljones@example.net,Male,1965-01-08,52184,28,False,2023-08-08 04:28:02.417332,Budget
vnichols@example.net,Female,1987-02-09,39418,100,False,2024-01-16 04:28:02.417332,Standard
richardfoster@example.org,Female,1971-05-18,55110,31,True,2024-07-26 04:28:02.417332,Standard
udavila@example.org,Male,1998-02-06,38757,69,True,2024-10-01 04:28:02.417332,Standard
markcurry@example.org,Male,1991-02-28,26121,89,True,2024-06-04 04:28:02.417332,Standard
jonathan15@example.org,Male,1990-01-10,65906,8,False,2024-06-26 04:28:02.417332,Standard
